Freq(Hz),S21(DB),S21(DEG),"""a1,1""(DB)","""a1,1""(DEG)","""b2,1""(DB)","""b2,1""(DEG)"
4305000000,-25.965782,12.340638,16.448229,-103.9507,-9.5175524,-91.610062
4310000000,-26.252798,-24.01029,16.395054,-104.495,-9.8577452,-128.50528
4315000000,-26.565727,-56.650421,16.335238,-11.092831,-10.230489,-67.743248
4320000000,-26.529375,-94.007706,16.288286,-11.253023,-10.241089,-105.26073
4325000000,-26.905212,-125.95376,16.250788,-11.159907,-10.654425,-137.11366
4330000000,-26.918365,-159.38593,16.235783,-11.47922,-10.682583,-170.86513
4335000000,-26.480463,169.66449,16.239761,-11.440373,-10.240704,158.22412
4340000000,-25.993816,132.59367,16.272245,-11.64926,-9.72157,120.94441
4345000000,-26.128233,95.079865,16.305231,-11.944487,-9.823,83.135376
4350000000,-25.716814,59.94437,16.332304,-12.343088,-9.384511,47.601284
4355000000,-26.303394,23.993086,16.355801,-13.085762,-9.9475937,10.907322
4360000000,-25.919422,-11.037728,16.361982,-13.511728,-9.5574398,-24.549458
4365000000,-25.799719,-47.128593,16.362627,-13.911918,-9.4370918,-61.040508
4370000000,-25.896868,-84.21537,16.36758,-14.252935,-9.5292883,-98.468307
4375000000,-26.0399,-120.22521,16.395418,-14.436824,-9.6444807,-134.66203
4380000000,-26.278627,-153.12477,16.438784,-15.051934,-9.8398447,-168.1767
4385000000,-26.094463,173.10143,16.492155,-15.736686,-9.6023083,157.36473
4390000000,-25.473404,137.17155,16.534204,-16.568195,-8.9391994,120.60336
4395000000,-25.307753,97.773705,16.546766,-17.474043,-8.7609863,80.29966
4400000000,-25.56201,59.22332,16.53738,-18.063864,-9.0246296,41.159462
4405000000,-26.045248,22.351551,16.494673,-18.994287,-9.5505743,3.3572636
4410000000,-26.364845,-12.244332,16.441866,-19.570196,-9.9229803,-31.814529
4415000000,-26.543045,-43.172245,16.37887,-19.883211,-10.164175,-63.055454
4420000000,-25.98061,-79.265266,16.326273,-20.096546,-9.6543379,-99.361809
4425000000,-25.897932,-114.97786,16.292934,-20.011448,-9.6049967,-134.98932
4430000000,-25.922834,-154.79922,16.271566,-20.425745,-9.651268,-175.22496
4435000000,-26.062599,168.17435,16.272671,-20.763609,-9.7899284,147.41075
4440000000,-26.894266,132.67969,16.280863,-21.109463,-10.613405,111.57023
4445000000,-27.23448,100.7411,16.284159,-21.476353,-10.950322,79.264748
4450000000,-27.056143,69.540131,16.289413,-21.676239,-10.766728,47.863892
4455000000,-26.476166,34.171616,16.276237,-22.316402,-10.199929,11.855211
4460000000,-26.472639,-2.1912632,16.265368,-22.484179,-10.207271,-24.675442
4465000000,-26.617579,-39.113678,16.278139,-22.596079,-10.339439,-61.709763
4470000000,-26.782652,-70.884262,16.311268,-22.773209,-10.471383,-93.657471
4475000000,-26.412811,-107.51366,16.368332,-22.893171,-10.04448,-130.40683
4480000000,-26.950256,-143.19812,16.434597,-23.518993,-10.515658,-166.7171
4485000000,-26.829498,-174.62483,16.51461,-24.149784,-10.314887,161.22537
4490000000,-26.515062,150.06039,16.575966,-25.058399,-9.9390965,125.002
4495000000,-26.238894,115.17529,16.608624,-26.145609,-9.630271,89.029686
4500000000,-25.931057,79.541634,16.605186,-26.967474,-9.3258724,52.574154
4505000000,-25.759182,43.15662,16.553492,-27.904371,-9.2056904,15.252246
